13.181136,-2.8742945,-4.097027,0.49043447,-2.4652357,1.2270473,-2.2125719,1.4873648,0.5528113,-2.0212202,-1.1461221,-0.3351548,3.018812,3.8764794,-0.54548806,0.9164571,0.7046511,1.8358947,0.44448835,1.5246371,1.9673382,0.3416231,1.842442,1.5152726,2.6701791,0.495929,-0.31248596,-2.2539003,-1.6972147,2.6303766,-0.966887,0.46916172,-0.22032279,0.65343916,0.34100118,-1.8888404,-0.034071434,0.57437336,0.2521702,-0.940867,-2.2880807,0.27744505,0.35647282,-0.0019712097,0.8806938,-0.12291778,-0.5994408,-1.3035979,0.39437458,-0.03062925,0.7499691,0.27722138,-1.0041484,0.09577155,0.6544616,-1.0271369,1.6756189,0.36535838,0.11730587,-0.25608417,-0.42281303,-0.23735534,0.9385725,0.2367538,0.5120931,-0.3642141,0.13035099,-2.3841312,-0.14625397,-0.075074926,-0.54327595,0.8188195,2.1161659,0.59457403,0.9972013,-0.36223757,-0.37220472,0.47574985,0.8797556,-0.08490733,0.6782371,0.4736794,0.23370215,-1.5530537,0.12235156,0.4753597,-1.2194195,0.3118193,-0.40823546,0.039809145,0.48319444,0.38788804,0.8154481,0.33491987,0.3584259,-0.34402502,1.2679555,1.678498,-0.7126397,0.019154748,0
11.920288,1.7155272,4.4968977,3.121675,1.4693853,7.3408294,1.932273,2.0938292,4.191777,3.0474784,0.03222745,-6.1409526,3.005794,-3.8754547,0.22533856,-2.340025,-1.8735228,-5.2190614,-0.4828839,-2.0699394,1.8447514,-1.1782029,-2.9696538,-0.8865808,1.0459281,1.3005986,3.152099,-1.0562763,2.2781239,-1.1754444,0.36880952,-1.1954268,-2.0628777,-1.3336401,0.87716085,2.0179124,-1.3945863,-0.24409902,0.8239271,-0.760895,-3.052231,-2.5504532,-0.5622322,1.7099797,0.121328644,0.19606838,0.34144536,-1.4295106,0.87730694,-3.0110214,0.5739353,-1.0656936,0.6176407,-3.0928094,1.0889386,1.0507935,-0.25166422,0.4932511,-3.0530934,0.3532686,-0.477882,0.45983395,-2.2154064,1.8307724,3.4325113,-1.9152101,1.3044465,2.2041156,0.04809532,-3.5578032,1.3597625,-2.434235,0.18777841,-0.2536254,-0.22061065,-0.9304845,0.644075,3.3627753,0.89712083,0.87656444,-1.3505293,0.7213645,-0.073125966,0.9129202,1.5502566,0.5349361,-0.08495311,1.6113217,0.07132812,-0.81318635,0.0020875032,-0.02392615,1.3103671,-1.1494033,1.3131164,-1.6931722,-0.04934846,-0.32113418,-1.322907,-2.5579414,0
6.3940167,1.9779236,6.0788245,3.6162188,0.4670585,-2.608279,-0.44372448,0.9025203,0.6586366,3.2160413,1.6982253,-1.1701723,-0.63264894,0.50426906,-0.852465,-2.9846761,-1.234039,-0.83307916,1.2860857,1.132754,-3.118848,-3.0469408,-1.7367848,-0.14699756,0.17104147,-6.001158,1.6121658,3.473909,1.3562883,1.1056963,2.352764,-0.30094013,0.20304653,-3.6055062,0.8677357,0.44509512,1.773673,2.3085802,-1.0625252,-1.5895673,-2.2098892,1.4449929,0.6553578,3.786063,0.65892875,-1.9369969,0.09778328,-2.171529,3.8715065,-0.044624403,-1.1389661,-0.4911749,1.6682211,0.5779984,0.10664658,-0.06938742,-0.97470504,-1.8557367,-0.8209934,1.3573155,-1.5764539,0.17986263,0.4502395,0.004134283,0.9477881,-0.38751462,0.047326706,-1.2782096,-0.3263693,-0.3607334,0.4707183,-0.3424619,-0.38894135,-1.1494473,-0.56230116,-0.7034635,0.47263,0.7044054,-0.50366443,-0.63939726,0.25787625,-1.5702872,2.360017,0.059580307,-1.194824,-0.7525436,-0.3787997,2.8417854,1.3609827,-1.1385217,1.4597317,-1.2594675,-0.11567663,0.9978057,-0.7269201,-0.63655794,-0.006901638,0.6571064,1.3577603,-1.2853824,0
-3.088754,5.902319,-6.477449,-1.0954274,-5.3302207,-9.428041,1.1843953,3.5319655,-1.1979176,0.24634565,-6.38296,-2.901368,-5.786152,2.6673226,1.3683183,1.5626156,-0.18174961,-2.794495,2.4698632,-2.279252,-3.1261084,0.0552248,-2.2065616,1.1662875,0.96980184,-0.7287293,-6.0278034,-0.76178235,3.6320126,0.76105106,2.7399006,-1.2687453,-2.310751,-0.59321237,-0.32940593,-1.497064,-0.01874425,0.9731732,-0.9991197,0.7147251,0.49058807,1.0207129,0.85939634,-1.934829,-2.95369,-2.3024373,2.8177025,1.8744854,-2.1042771,1.3240603,1.2470086,0.08564124,1.1069969,-0.04669419,4.1338,2.1301227,0.5123266,-0.08932106,0.85162765,1.7163289,1.4759269,-0.6427069,0.19618316,-1.6057603,-0.13391241,-2.2776504,-0.8587887,-2.19923,0.16304314,-0.13802056,1.0150418,-4.488357,-0.57351255,-1.2851204,1.0515665,0.4910166,1.1590631,-0.21569172,-2.1491437,-0.8869311,0.3401033,1.9129771,1.0450075,0.0078006,0.32527992,1.3482853,0.28141323,2.2360744,0.08922033,-3.0219579,1.9555379,0.60942155,1.2029866,-0.9606343,0.23281622,-1.6694989,0.40929362,1.2483705,0.48132393,0.763051,0
11.54845,-2.575266,-5.821773,1.9641148,-3.0734165,1.2818428,2.6590047,-1.5756962,2.9747608,-2.5123804,1.2366644,-2.9374256,0.17923826,1.8773527,-1.1740546,-2.2499213,0.31163466,1.5664893,-1.9290464,-1.7079476,1.7673639,-2.0583863,-1.5906441,2.4364748,-1.3122712,-1.7640469,0.32931253,0.47015744,-2.562172,-4.187439,-1.0258874,-1.007068,1.0504382,-3.8180976,-1.5385997,-0.32251406,0.9988023,-3.626471,0.3489458,-0.56385624,1.8060819,-0.009443974,0.21627672,-2.4671338,-0.21120778,0.7003854,-1.4168558,0.90698415,1.0574248,2.168768,-2.9289181,1.21331,-1.3112426,0.843461,-0.27534872,3.0040627,-0.01961525,-1.2766594,0.5326463,-1.0594777,2.076143,-0.80522734,0.17394689,-0.43106255,1.1845464,0.30740812,0.22668004,-2.2506208,1.3017458,-0.9550716,-0.6767425,-0.20087664,-1.0433304,-0.3657073,-1.0348436,0.69655925,1.5733411,-0.32180887,-0.1811388,0.9745389,-1.0669603,-0.80962014,1.2511206,-0.6268539,1.1186618,1.2121933,1.0552403,-0.014589533,0.058939125,-2.4879658,1.2912242,1.1037661,-0.60492194,-0.0040250206,-1.8889618,0.57333225,-1.6649683,-0.95264655,0.6476111,0.014957202,0
5.150593,8.575389,-5.1207976,2.0715072,-2.0299551,-2.1466353,1.8838638,4.5148325,-2.4921968,0.77236766,5.0103517,1.354753,5.066938,-4.116254,2.1657307,0.1396582,1.9648893,-2.4151304,0.56036204,-1.8499817,-1.3284357,2.3874078,2.4281533,0.48750222,0.7289112,-1.0372308,2.20229,2.407938,-1.1259273,1.394507,-0.27449578,-0.3181277,0.658753,4.020757,2.4630227,-1.0171486,1.7880784,-0.29481453,-4.5395923,-1.144951,0.2493745,0.35230368,-1.2902282,-1.3382791,-1.5090975,-1.9377143,-0.7726905,-0.46994394,2.719827,-0.16477263,-0.27980265,2.6190214,3.622598,1.6821575,-1.4159061,-3.8671672,-0.31680003,0.24601655,-0.8489573,3.0643344,-1.5228996,-0.35106754,-0.29933804,-3.4059567,-0.82953256,-0.46319067,-2.0456104,-0.026840651,-0.531546,0.3622018,1.3082879,-0.62177134,1.131525,-0.92590517,0.22327869,1.4210148,-1.2001045,-1.9360324,1.8586888,-0.57555187,-3.4499373,1.575379,-0.78651106,1.1670015,-1.2579569,-1.3735087,0.052811712,2.4304545,1.1787899,1.5513767,0.9894192,-1.4304236,0.005039367,-0.4695124,2.0070415,-0.8378239,-3.3167825,-0.90606433,-2.7689316,-0.9235468,0
5.553915,-0.99650955,-7.090914,3.8564057,2.7229183,-2.7187533,-3.5945373,-3.9356334,-1.4790584,0.5363123,0.15839867,-1.6168121,-8.151974,1.4553465,-1.8357062,-0.88907784,-2.7395601,3.5700226,-2.652115,0.6818579,-1.0080029,-1.7900552,-0.44654027,0.37065676,1.1258278,-0.7241195,0.0066079767,-0.5735877,-0.35086697,-1.1779358,0.586351,1.4081197,3.6742227,1.02842,-0.19755858,-1.9995997,-0.04241746,0.9569886,-0.22697704,-0.59895825,1.2351253,0.19243285,-2.0071955,1.0999078,0.29283786,-0.003421922,-1.9160888,-1.0111175,0.32054314,1.9937066,1.658951,-0.8072837,3.1847305,-2.829539,-2.7623158,1.148974,0.4483264,1.1485493,-1.0579802,0.51480705,-1.386407,-2.381206,-2.1280007,3.6076443,-2.3608468,1.3811085,-0.41554517,-0.34938326,0.77947974,0.47493342,-2.048579,-0.28319588,0.74764526,0.515011,-1.5129128,-0.85721827,-0.16282107,0.3243807,-1.4427228,1.0125802,1.303171,0.84027636,1.4865398,-1.0018222,0.6303831,-2.2729142,-0.3409697,-1.155585,0.86711746,1.4713024,0.35697636,-0.8746616,1.0412577,-1.0316699,-0.43824416,0.38574418,0.066712044,0.42562374,-1.4401506,-0.17792565,0
7.5073524,2.073515,6.3154416,-0.20281695,5.2961025,-4.0474977,-0.57501996,-4.249808,1.6871145,0.24859466,-1.5405409,2.2933223,-1.9714019,2.069103,3.6188736,-0.40012223,-1.2646196,1.3147233,-0.4007532,4.7654004,-1.0749762,3.9621367,2.502012,2.5093155,-0.3079016,1.8147813,0.49608538,-0.32541662,-0.71493983,1.3407961,2.096852,2.5099847,-2.0043795,-1.8313674,-2.0202081,-1.2908493,1.9761528,1.6495639,-1.1262215,1.7993826,-2.679887,-3.772675,-1.2039423,2.9124694,0.06132501,-1.30421,-0.40031004,0.28038517,-0.6492768,-0.25318405,0.004696371,-0.7356951,-4.9168034,-0.3438789,0.3373136,1.5879987,-0.8032867,-0.7190719,-0.28602505,2.9124286,-0.2874036,0.5954078,-0.20956835,-0.8852514,-1.1824185,-0.81435573,2.312345,-0.361226,0.10796665,1.2291516,0.0861474,-0.5673889,-2.2532895,0.26592344,0.41280064,-0.41477963,-0.616581,0.1710214,0.38450637,1.7925664,-0.21635653,0.63130414,-1.4451394,-0.042973664,-1.3996934,-0.73702925,-1.0224553,0.1476536,0.6763786,-1.2605625,-0.04367054,0.75780725,0.22560602,0.38908207,-1.0754625,-1.1925253,1.0838675,-0.5990087,-0.7276392,-0.5832196,0
7.84568,-4.8712416,-2.7215538,4.2826595,1.6705066,-2.67204,-0.93646795,5.092404,-0.75396186,1.4592606,0.67516917,-5.1118293,0.52772737,2.7179065,-1.4077206,1.2529838,-1.8438315,2.8243532,1.9191877,3.0400388,-0.20352726,0.059033304,-1.7285681,1.5517856,1.2216733,0.5581262,-2.7702065,-0.6744136,1.1771837,1.0746887,-0.11084253,0.12282081,-1.5736179,-1.465973,0.88181,1.7312164,2.7187202,-0.7084296,-0.48099613,-0.040203784,-1.6269467,0.4100079,-0.4580056,-0.0010600002,0.025965892,0.5382036,-1.2204909,1.6999925,0.7161156,-0.92118514,-0.67679197,0.13055828,2.6696842,0.48302642,0.24050437,-0.5729851,-1.2571276,-0.840136,-0.808498,1.0596194,0.8705337,-0.41860598,-1.1856768,-0.31174108,0.24226134,-0.54898703,-0.78434134,-0.6307264,-1.8379322,-0.9020241,-0.9314956,0.36494252,0.3000341,0.46040106,1.0971242,0.009517415,-0.33791152,-1.2374885,-0.98137814,0.5710872,0.5708912,1.2699516,0.9282556,0.17923592,0.80554473,-0.19336843,-0.34578884,-0.06452278,0.6396319,-0.7305449,1.4736298,-0.78423697,-0.7787631,0.22692482,-0.33567724,-0.07132975,0.078057386,0.7973954,-0.8648511,0.50949436,0
11.746026,-3.7910242,2.595729,-1.0592406,1.0791776,-1.1790391,-4.1667876,0.12238552,0.16526724,-3.9409192,0.5389707,3.2190773,-4.8670626,0.2668321,-0.117470294,2.2214963,-3.315032,1.4303837,0.3060938,0.6844122,0.83431375,-0.25473174,-2.9649935,2.238922,1.4173213,1.0377586,-0.87957525,-3.5475495,3.6439083,-0.29552305,-1.8987948,-1.0527363,1.3087497,-1.5758668,-0.31173363,-0.76670307,2.631531,4.1544986,0.77752113,0.039886083,-1.3591228,-0.11056106,0.07911554,0.55171275,0.84653986,-2.4128466,0.012681899,1.35757,0.74373364,0.043360617,0.9176016,-1.2997875,0.09138104,1.4688292,-0.54954433,1.6346135,-2.2937584,-0.43892124,0.8824336,1.633776,1.7484381,1.7084132,-0.1899753,0.07092697,-1.4960881,0.6992542,-2.0385911,-1.121665,-0.47622344,-1.7507663,0.71411663,0.33697075,-1.7946454,-0.8431785,0.113495685,-0.66834193,-0.048668362,0.056878593,0.3298872,-0.9560916,-0.8608798,-0.3895784,0.70362234,-0.6343769,-0.63270205,-1.241092,0.53156906,-0.46934202,-0.93487424,-1.1709001,0.22473174,-0.7696835,0.70444393,0.21541071,-0.039468184,-0.80885005,0.27611455,0.18108797,0.46456534,0.15639792,0
